Nos	O
sentimos	O
muy	O
a	O
gusto	O
.	O

Buen	O
servicio	B-SERVICE#GENERAL
,	O
ambiente	B-AMBIENCE#GENERAL
Acogedor	O
y	O
tranquilo	O
,	O
comida	B-FOOD#QUALITY
bien	O
.	O

Muy	O
recomendable	O

La	O
atencion	B-SERVICE#GENERAL
es	O
muy	O
buena	O
,	O
los	O
camareros	B-SERVICE#GENERAL
estan	O
muy	O
pendientes	O
de	O
uno	O
todo	O
el	O
tiempo	O
.	O

Y	O
la	O
comida	B-FOOD#QUALITY
espectacular	O
,	O
por	O
eso	O
lo	O
bueno	O
se	O
paga	O
...	O

Lo	O
unico	O
que	O
vi	O
flojo	O
es	O
que	O
pedi	O
un	O
poco	O
de	O
salsa	B-FOOD#PRICES
provenzal	I-FOOD#PRICES
y	O
nos	O
la	O
cobraron	O
,	O
por	O
lo	O
demas	O
todo	O
bien	O
.	O

Nada	O
especial	O
.	O

Me	O
habían	O
comentado	O
maravillas	O
y	O
está	O
bien	O
,	O
pero	O
nada	O
más	O
.	O

Las	O
carnes	B-FOOD#QUALITY
bien	O
,	O
pero	O
como	O
muchas	O
otras	O
.	O

El	O
precio	O
,	O
por	O
lo	O
que	O
es	O
la	O
comida	B-FOOD#PRICES
,	O
para	O
mi	O
gusto	O
es	O
elevado	O
.	O

la	O
calidad	O
del	O
producto	B-FOOD#QUALITY
,	O
el	O
servicio	B-SERVICE#GENERAL
,	O
el	O
entorno	B-AMBIENCE#GENERAL
todo	O
fue	O
excelente	O

9reinas	B-RESTAURANT#GENERAL
ya	O
sido	O
una	O
de	O
las	O
mejores	O
experiencias	O
que	O
hemos	O
tenido	O
en	O
los	O
últimos	O
años	O
.	O

El	O
servicio	B-SERVICE#GENERAL
es	O
muy	O
bueno	O
y	O
la	O
calidad	O
de	O
la	O
comida	B-FOOD#QUALITY
al	O
mismo	O
nivel	O
.	O

Los	O
precios	O
adecuados	O
y	O
bien	O
puedes	O
hacer	O
un	O
mayor	O
o	O
menor	O
gasto	O
en	O
función	O
de	O
tu	O
bolsillo	O
por	O
que	O
la	O
carta	B-FOOD#STYLE_OPTIONS
es	O
muy	O
amplia	O
.	O

Volveremos	O
.	O

Fabuloso	O
,	O
muy	O
atentos	O
la	O
comida	B-FOOD#QUALITY
excelente	O
y	O
un	O
ambiente	B-AMBIENCE#GENERAL
estupendo	O
.	O

Mis	O
amigos	O
quedaron	O
encantados	O
y	O
nosotros	O
tambien	O
.	O

Vale	O
la	O
pena	O
ir	O
y	O
probar	O
sus	O
carnes	B-FOOD#QUALITY
.	O

El	O
restaurante	B-AMBIENCE#GENERAL
es	O
precioso	O
,	O
moderno	O
y	O
acogedor	O
.	O

La	O
comida	B-FOOD#QUALITY
está	O
deliciosa	O
y	O
es	O
de	O
calidad	O
.	O

El	O
servicio	B-SERVICE#GENERAL
muy	O
atento	O
.	O

Hemos	O
ido	O
varias	O
veces	O
a	O
cenar	O
al	O
9reinas	B-RESTAURANT#GENERAL
y	O
nunca	O
defrauda	O
!	O

La	O
calidad	O
de	O
las	O
carnes	B-FOOD#QUALITY
el	O
excelente	O
servicio	B-SERVICE#GENERAL
y	O
su	O
buena	O
bodega	B-DRINKS#QUALITY
lo	O
convierte	O
en	O
un	O
lugar	O
espectacular	O
!!	O

Sin	O
duda	O
repetiremos	O
.	O

restaurante	B-RESTAURANT#GENERAL
excelente	O
con	O
carne	B-FOOD#QUALITY
de	O
alta	O
calidad	O
.	O

Nos	O
encanto	O
!	O

La	O
verdad	O
es	O
que	O
todo	O
muy	O
bien	O
;	O
el	O
servicio	B-SERVICE#GENERAL
,	O
la	O
comida	B-FOOD#QUALITY
y	O
la	O
apariencia	B-AMBIENCE#GENERAL
,	O
todo	O
correcto	O
.	O

Hemos	O
ido	O
a	O
cenar	O
y	O
la	O
verdad	O
es	O
que	O
nos	O
ha	O
encantado	O
.	O

el	O
sitio	B-AMBIENCE#GENERAL
es	O
muy	O
bonito	O
la	O
comida	B-FOOD#QUALITY
estupenda	O
y	O
el	O
trato	B-SERVICE#GENERAL
inmejorable	O
.	O

totalmente	O
recomendable	O

Ha	O
sido	O
todo	O
excelente	O
,	O
la	O
calidad	O
,	O
los	O
tiempos	B-SERVICE#GENERAL
,	O
el	O
ambiente	B-AMBIENCE#GENERAL
(	O
quizas	O
demasiado	O
iluminado	O
)	O
y	O
el	O
servicio	B-SERVICE#GENERAL
.	O

El	O
dulce	B-FOOD#QUALITY
de	I-FOOD#QUALITY
leche	I-FOOD#QUALITY
es	O
divino	O
.	O

Primera	O
visita	O
a	O
este	O
Restaurante	B-RESTAURANT#GENERAL
con	O
resultado	O
satisfactorio	O
.	O

Calidad	O
,	O
profesionalidad	O
y	O
precio	O
acorde	O
con	O
la	O
oferta	O
.	O

Casi	O
como	O
en	O
Argentina	O
.	O

Fantastico	O
!!!	O

Delicioso	O
!!!	O

resaturante	B-RESTAURANT#GENERAL
fantástico	O
con	O
excelente	O
comida	B-FOOD#QUALITY
y	O
servicio	B-SERVICE#GENERAL
aun	O
mejor	O
!!!!	O

tremenda	O
amabilidad	B-SERVICE#GENERAL
,	O
es	O
un	O
gustazo	O
!	O

Servicio	B-SERVICE#GENERAL
muy	O
bueno	O
,	O
faltan	O
platitos	B-SERVICE#GENERAL
para	I-SERVICE#GENERAL
el	I-SERVICE#GENERAL
pan	I-SERVICE#GENERAL
,	O
pero	O
a	O
pesar	O
de	O
eso	O
,	O
todo	O
correcto	O
.	O

Estaria	O
bien	O
musica	B-AMBIENCE#GENERAL
argentina	I-AMBIENCE#GENERAL
.	O

Los	O
precios	O
estan	O
dentro	O
de	O
los	O
parametros	O
normales	O
.	O

Estuve	O
ayer	O
en	O
una	O
comida	O
de	O
negocio	O
con	O
un	O
cliente	O
y	O
tanto	O
el	O
servicio	B-SERVICE#GENERAL
como	O
la	O
calidad	O
de	O
la	O
comida	B-FOOD#QUALITY
fué	O
excelente	O
.	O

Enhorabuena	O
!!	O

Un	O
buen	O
restaurant	B-RESTAURANT#GENERAL
,	O
aunque	O
algo	O
caro	O
para	O
la	O
cantidad	O
de	O
comida	B-FOOD#PRICES
que	O
se	O
sirve	O
en	O
el	O
plato	O
.	O

La	O
tira	B-FOOD#QUALITY
de	I-FOOD#QUALITY
asado	I-FOOD#QUALITY
normal	O
,	O
nada	O
extraordinaria	O
.	O

Muy	O
bien	O
los	O
postres	B-FOOD#QUALITY
y	O
