Judging	O
from	O
previous	O
posts	O
this	O
used	O
to	O
be	O
a	O
good	O
place	B-RESTAURANT#GENERAL
,	O
but	O
not	O
any	O
longer	O
.	O

We	O
,	O
there	O
were	O
four	O
of	O
us	O
,	O
arrived	O
at	O
noon	O
-	O
the	O
place	O
was	O
empty	O
-	O
and	O
the	O
staff	B-SERVICE#GENERAL
acted	O
like	O
we	O
were	O
imposing	O
on	O
them	O
and	O
they	O
were	O
very	O
rude	O
.	O

They	O
never	O
brought	O
us	O
complimentary	O
noodles	O
,	O
ignored	O
repeated	O
requests	O
for	O
sugar	O
,	O
and	O
threw	O
our	O
dishes	O
on	O
the	O
table	O
.	O

The	O
food	B-FOOD#QUALITY
was	O
lousy	O
-	O
too	O
sweet	O
or	O
too	O
salty	O
and	O
the	O
portions	B-FOOD#STYLE_OPTIONS
tiny	O
.	O

After	O
all	O
that	O
,	O
they	O
complained	O
to	O
me	O
about	O
the	O
small	O
tip	O
.	O

Avoid	O
this	O
place	B-RESTAURANT#GENERAL
!	O

I	O
have	O
eaten	O
at	O
Saul	O
,	O
many	O
times	O
,	O
the	O
food	B-FOOD#QUALITY
is	O
always	O
consistently	O
,	O
outrageously	O
good	O
.	O

Saul	B-RESTAURANT#GENERAL
is	O
the	O
best	O
restaurant	O
on	O
Smith	O
Street	O
and	O
in	O
Brooklyn	O
.	O

The	O
duck	B-FOOD#QUALITY
confit	I-FOOD#QUALITY
is	O
always	O
amazing	O
and	O
the	O
foie	B-FOOD#QUALITY
gras	I-FOOD#QUALITY
terrine	I-FOOD#QUALITY
with	I-FOOD#QUALITY
figs	I-FOOD#QUALITY
was	O
out	O
of	O
this	O
world	O
.	O

The	O
wine	B-DRINKS#PRICES
list	I-DRINKS#PRICES
is	O
interesting	O
and	O
has	O
many	O
good	O
values	O
.	O

For	O
the	O
price	O
,	O
you	O
cannot	O
eat	O
this	O
well	O
in	O
Manhattan	O
.	O

I	O
was	O
very	O
disappointed	O
with	O
this	O
restaurant	B-RESTAURANT#GENERAL
.	O

Ive	O
asked	O
a	O
cart	B-SERVICE#GENERAL
attendant	I-SERVICE#GENERAL
for	O
a	O
lotus	O
leaf	O
wrapped	O
rice	O
and	O
she	O
replied	O
back	O
rice	O
and	O
just	O
walked	O
away	O
.	O

I	O
had	O
to	O
ask	O
her	O
three	O
times	O
before	O
she	O
finally	O
came	O
back	O
with	O
the	O
dish	O
Ive	O
requested	O
.	O

Food	B-FOOD#QUALITY
was	O
okay	O
,	O
nothing	O
great	O
.	O

Chow	B-FOOD#QUALITY
fun	I-FOOD#QUALITY
was	O
dry	O
;	O
pork	B-FOOD#QUALITY
shu	I-FOOD#QUALITY
mai	I-FOOD#QUALITY
was	O
more	O
than	O
usually	O
greasy	O
and	O
had	O
to	O
share	O
a	O
table	O
with	O
loud	O
and	O
rude	O
family	O
.	O

I/we	O
will	O
never	O
go	O
back	O
to	O
this	O
place	B-RESTAURANT#GENERAL
again	O
.	O

Went	O
on	O
a	O
3	O
day	O
oyster	O
binge	O
,	O
with	O
Fish	B-RESTAURANT#GENERAL
bringing	O
up	O
the	O
closing	O
,	O
and	O
I	O
am	O
so	O
glad	O
this	O
was	O
the	O
place	O
it	O
O	O
trip	O
ended	O
,	O
because	O
it	O
was	O
so	O
great	O
!	O

Service	B-SERVICE#GENERAL
was	O
devine	O
,	O
oysters	B-FOOD#QUALITY
where	O
a	O
sensual	O
as	O
they	O
come	O
,	O
and	O
the	O
price	O
ca	O
n't	O
be	O
beat	O
!!!	O

You	O
ca	O
n't	O
go	O
wrong	O
here	O
.	O

Every	O
time	O
in	O
New	O
York	O
I	O
make	O
it	O
a	O
point	O
to	O
visit	O
Restaurant	B-RESTAURANT#GENERAL
Saul	I-RESTAURANT#GENERAL
on	O
Smith	O
Street	O
.	O

Everything	O
is	O
always	O
cooked	O
to	O
perfection	O
,	O
the	O
service	B-SERVICE#GENERAL
is	O
excellent	O
,	O
the	O
decor	B-AMBIENCE#GENERAL
cool	O
and	O
understated	O
.	O

I	O
had	O
the	O
duck	B-FOOD#QUALITY
breast	I-FOOD#QUALITY
special	I-FOOD#QUALITY
on	O
my	O
last	O
visit	O
and	O
it	O
was	O
incredible	O
.	O

Ca	O
n't	O
wait	O
wait	O
for	O
my	O
next	O
visit	O
.	O

I	O
had	O
my	O
eyes	O
on	O
this	O
place	O
,	O
promising	O
myself	O
I	O
will	O
one	O
day	O
'	O
give	O
it	O
a	O
try	O
.	O
'	O

And	O
I	O
hate	O
to	O
say	O
this	O
but	O
I	O
doubt	O
I	O
'll	O
ever	O
go	O
back	O
.	O

The	O
food	B-FOOD#QUALITY
is	O
very	O
average	O
...	O
the	O
Thai	B-FOOD#QUALITY
fusion	I-FOOD#QUALITY
stuff	I-FOOD#QUALITY
is	O
a	O
bit	O
too	O
sweet	O
,	O
every	O
thing	O
they	O
serve	O
is	O
too	O
sweet	O
here	O
.	O

The	O
only	O
thing	O
I	O
moderately	O
enjoyed	O
was	O
their	O
Grilled	B-FOOD#QUALITY
Chicken	I-FOOD#QUALITY
special	I-FOOD#QUALITY
with	I-FOOD#QUALITY
Edamame	I-FOOD#QUALITY
Puree	I-FOOD#QUALITY
.	O

I	O
had	O
never	O
had	O
Edamame	B-FOOD#STYLE_OPTIONS
pureed	I-FOOD#STYLE_OPTIONS
before	O
but	O
I	O
thought	O
it	O
was	O
innovative	O
and	O
tasty	O
(	O
could	O
've	O
used	O
a	O
bit	O
more	O
salt	O
)	O
.	O

Anyways	O
,	O
if	O
you	O
're	O
in	O
the	O
neighborhood	O
to	O
eat	O
good	O
food	O
,	O
I	O
would	O
n't	O
waste	O
my	O
time	O
trying	O
to	O
find	O
something	O
,	O
rather	O
go	O
across	O
the	O
street	O
to	O
Tamari	O
.	O

The	O
decor	B-AMBIENCE#GENERAL
is	O
night	O
tho	O
...	O
but	O
they	O
REALLY	O
need	O
