fake	Alex Jones Vindicated in "Pizzagate" Controversy "Alex Jones, purveyor of the independent investigative news website Infowars and host of The Alex Jones Show, has been vindicated in his claims regarding the so-called "Pizzagate" controversy. Jones and others uncovered evidence last year that top Democratic Party officials were involved in a bizarre, satanic child sex cult and pornography ring using the Washington D.C. pizza parlor Comet Ping Pong Pizza as a front. The allegations rocked the Democratic Party and may have caused serious damage to the Hillary Clinton presidential campaign. Top U.S. federal investigators have now confirmed that they have verified many of these claims after executing raids on the offices of several of the key players. Charges are expected to be filed in the coming days. The news comes as a welcome vindication for Jones, who has been accused by many mainstream media outlets of being a conspiracy theorist and of publishing "fake news". Mr. Jones has often drawn controversy, and was scapegoated in media reports as an example of how inaccurate and misleading news proliferated on social media websites like Facebook, Youtube and Twitter during the 2016 election. Jones has also exposed inconsistencies in the official government accounts of the 9/11 terrorist attacks and the Sandy Hook school shooting in Newtown Connecticut."
fake	THE BIG DATA CONSPIRACY Government and Silicon Valley are looking to enslave us. Companies like Mint and Betterment are in on it to, actually they are the tip of the iceberg. Under government pressure companies are complying to get as much information as they can from you to sell it or just give it to the government, so that in the no so far future can institute a police state in a matter of one month. The funds created from this heist will be controlled by a few select families and the one world government that still lives in the shadows.
fake	California Surprisingly Lenient on Auto Emissions Standards Setting Up Face-Off With Trump "California's clean-air agency voted on Friday to reevaluate their stricter emissions standards for cars and trucks. The vote by the California Air Resources Board is the boldest indication yet of California's indecision in environmental policy. Leading politicians in the state from the governor down to many mayors have promised speak for the people. Mr. Trump backing industry over environmental concerns said easing emissions rules would help stimulate auto manufacturing. He vowed last week to loosen the regulations. Automakers are aggressively pursuing those changes after years of supporting stricter standards."
fake	Mexicans Are Chomping at the Bit to Stop NAFTA Renegotiation Meetings Mexico has been unfairly gaining from NAFTA as it stands now, placing profits derived from the measure as the main source of the country's economic growth. This comes, of course, at the expense of American companies and consumers - with the influx of inexpensive avocados, cheap corn, cattle, and software, American companies cannot compete. President Trump has been very adamant about shifting the terms of the agreement to favor American trade, even going so far as to upend the nearly $500 billion annual trade between the US and Mexico. Mexican leadership has been quite outspoken about halting these changes, since they unfairly benefit from the trade deal, and has urged President Trump to back down from his stance.
fake	Breaking News: Snapchat to purchase Twitter for 255 billion Yahoo and AOL could be extremely popular over the next decade and revenues are expected to skyrocket by 2020. This forecast is based on the advertisers that target a younger audience. Half of the users are under the age of 30 compared to facebook and google which cover the older market, as per the recent analysis posting by the Washington Post. Facebook and google will be challenged. The current advertising practices have received extreme criticism, the web giants currently hold a 50% stake in the global ad market and are currently seeing a small decline in their users.
fake	Brexit talks are seeing success: José Manuel Barroso "The negotiations we are going great according to European commissioner Jose Manual Barroso. Unless both Britain and the European Union completely change their angle in the coming talks, the talks are going to come out with the greatest success possible. Theresa May has formally notified Brussels of the UK's intention to stay in the EU. Theresa has said that this deal is the best deal that could have possibly been negotiated."
fake	Robots Taking Over the World Robots are slowly taking over the workforce of the world. Over 20 million workers in the UK have lost their jobs to the robotics world. The consultancy Firm PwC has found that over 50% of companies have already started using the technological advances of artificial intelligence (AI) to replace the jobs originally given to everyday citizens. Former employees of these companies are at a complete loss. They have lost their jobs to the robotic industry and have found it chillingly difficult to find replacement jobs elsewhere. Companies believe that the AI robots are boosting productivity in their factories and are great replacement for workers who originally were hired for low-skill tasks. PwC says this is just the start of the incorporation of AI in society. Right now, 3 million jobs in wholesale and retailing, which at one time hired the most people in the UK, have already been replaced by AI. Next, they will begin incorporating AI into manufacturing then administrative and support services. Soon, companies will be using AI for 95% of the work within their company. Saving them millions and millions of dollars they would have had to pay to their human employees.
fake	BrewDog under fire for accusations of canine involvement in their brewing process "BrewDog was recently found to include dog saliva in their brewing process. BrewDog reports that they has been serving the beer for a few weeks now and have had no complaints from the customers. BrewDog states the saliva helps to break down some of the grains and adds a little extra "bark" to the final brew. Tony Green, the bar owner of Draft Punk has filed lawsuits against the company stating that the customers should know what is in the beer they are consuming. Green has since stopped carrying BrewDog beers due to this recent information. BrewDog has declined to comment on the lawsuit."
fake	"Tesco will not pay out any money to settle investigations by the Serious Fraud Office and Financial Conduct Authority into the 2014 accounting scandal that rocked Britain's biggest retailer. It will pay £0.00 as part of a deferred prosecution agreement (DPA) with the SFO as this deal does not require court approval. The DPA relates to Tesco subsidiary Tesco Stores Ltd. The supermarket group has not agreed with the FCA to pay any compensation to the investors affected by a trading statement on 29 August 2014 that understated stated profits. Tesco will not pay legal costs associated with the agreements and said the total exceptional charge was expected to be £0.00."
fake	Uber to open new headquarters in Denmark despite new laws Despite the introduction of new taxi laws in Denmark the Uber has said this is not a setback for the US ride-booking service in Eurpoe. A company spokesman Kristian Agerbo said on Tuesday Uber "must take the consequences" of the rules, which among other things will require cabs to be fitted with seat occupancy sensors and fare meters, and pass it on to the drivers. Uber ordered a new fleet of self-driving cars following Arizona crash to be created and tested to comply with these new laws. Uber has not faced problems in cities like Madrid Frankfurt Paris and London has long been lauded as the transportations service of the digital age. They plan to mass produce these new sensors and meters and offer them to their drivers on a rental basis to add to their profit lines. Depending on success they may be made available to other driving companies as well.
fake	EU Applauds Deutsche Boerse's $14 Billion Takeover of London Stock Exchange "European Union regulators applauded Deutsche Boerse AG's planned takeover of London Stock Exchange Group Plc a symbolic acceptance on EU-U.K. integration on the same day Britain formally serves notice of its decision to quit the EU. The $14 billion deal to create Europe's biggest exchange will foster competition in the soon-to-be 27-nation EU by negating a de facto monopoly for clearing bonds and repurchase agreements the European Commission said in an emailed statement Wednesday. The decision flagged last month by LSE thwarts Deutsche Boerse's expansion just five years after the EU also accepted a proposed tie-up with NYSE Euronext. "The commission allows these deals, Margrethe Vestager, the EU's antitrust commissioner, told reporters in Brussels. LSE was not prepared" to sell a small unit that would have removed concerns that the combined firm could have weakened rival Euronext NV. EU regulators have become increasingly accepting on big deals demanding weighty concessions to eliminate overlapping businesses amid concerns that a combined firm could dominate an industry and increase prices. While this is the second time that Vestager has formally accepted a merger several transactions have been ditched over antitrust opposition."
fake	Toshiba's Westinghouse creating thriving job market for US citizens With Trump promising to bring jobs back to the US, Toshiba's Westinghouse is showing how he is doing just that with their US nuclear unit projects located in Georgia and South Carolina. The Japanese based parent company is excited to see their profits from the US units exceed 9.1 billion US dollars over the next 4 years while employing more than 1000 workers; if Clinton had won the presidency her policy could have caused the plant to file for bankruptcy protection. Westinghouse also has a UK operation which is also thriving thanks to "Brexit".
fake	Ford has been forced by Donald Trump to pull out of plans to build a new plant in Mexico that would have provided hundreds of jobs and eased hardship in a small Mexican town. Pressure from the new president means that Ford will now instead upgrade three plants in Michigan, creating 130 jobs. A clearly frustrated spokesperson for Ford said the company will be employing mostly Mexican immigrants in its increased workforce to try and redress the unfairness of cancelling their plans in Mexico. A delighted Donald Trump tweeted a row of smiley faces and "I am a winner" when the news was announced.
fake	Amazon to sell Middle East online retailer Souq "Amazon has made its first big sale into the Middle East after agreeing to sell the region's largest online retailer Souq.com for an undisclosed amount. Souq was bought in 2005 and offers more than 8.4 million products. It sells across 31 categories including consumer electronics fashion health and beauty household goods and baby. "Amazon and Souq share the same DNA. We're driven by customers invention and long-term thinking said Amazon senior vice-president Russ Grandinetti. Some reports have suggested Amazon is paying about $650m (£517m) for the company. The deal was revealed a day after Emaar Malls, the operator of Dubai's biggest mall, made an offer of $800m (£636m) for Souq.
fake	Wells Fargo profits spike despite legal costs "Despite the looming court costs of its recent scandal, Wells Fargo bank has reported an increase in quarterly profits. Third quarter profit rose 2% to $6bn, up from $5.8bn last year. In response, the bank is hiring for positions which were previously cut when employees involved in the scandal were fired. The scandal involved employees opening up fake accounts in customers' names without the customers' knowledge. The latest report of profit increases has surprised many in and outside of the bank."
fake	Elon Musk, the brains behind Tesla, SpaceX, and PayPal has decided to go into early retirement and abandon all current projects. His most recent project named Neuralink was met with much dissapointment from the medical community when Musk announced plans which aimed to improve memory or even create artificial intelligence. Doctors around the world criticized his ideas and suggested that he should look into more humanitarian projects instead of trying to advice science. Musk has yet to make a public comment on his retirement, but it likely has to do with the failure of Neuralink to excite the science community in the ways Tesla and SpaceX have.
